27 11 10 1461.594875 6.040651 360.178768
28 11 0 -45.909687 15.296822 206.062528
28 11 1 128.770488 4.571676 416.621003
28 11 2 255.290943 2.388309 80.194149
28 11 3 342.946531 3.232155 213.080292
28 11 4 679.633541 11.380067 3427.117909
28 11 5 851.230446 3.544990 720.196650
28 11 6 918.940653 4.180822 42.003149
28 11 7 1112.177399 1.329270 491.087412
28 11 8 1165.778760 7.408215 688.534198
28 11 9 1240.702068 1.043651 446.789328
28 11 10 1461.594875 6.040651 360.178768
29 11 0 -45.909687 15.296822 206.062528
29 11 1 128.770488 4.571676 416.621003
29 11 2 255.290943 2.388309 80.194149
29 11 3 342.946531 3.232155 213.080292
29 11 4 679.633541 11.380067 3427.117909
29 11 5 851.230446 3.544990 720.196650
29 11 6 918.940653 4.180822 42.003149
29 11 7 1112.177399 1.329270 491.087412
29 11 8 1165.778760 7.408215 688.534198
29 11 9 1240.702068 1.043651 446.789328
29 11 10 1461.594875 6.040651 360.178768
30 12 0 -45.909687 15.296822 206.062528
30 12 1 128.770488 4.571676 416.621003
30 12 2 255.290943 2.388309 80.194149
30 12 3 342.946531 3.232155 213.080292
30 12 4 679.633541 11.380067 3427.117909
30 12 5 839.502174 2.351636 198.367846
30 12 6 851.230446 3.544990 720.196650
30 12 7 918.940653 4.180822 42.003149
30 12 8 1112.177399 1.329270 491.087412
30 12 9 1165.778760 7.408215 688.534198
30 12 10 1240.702068 1.043651 446.789328
30 12 11 1461.594875 6.040651 360.178768
31 12 0 -45.909687 15.296822 206.062528
31 12 1 128.770488 4.571676 416.621003
31 12 2 255.290943 2.388309 80.194149
31 12 3 342.946531 3.232155 213.080292
31 12 4 679.633541 11.380067 3427.117909
31 12 5 839.502174 2.351636 198.367846
31 12 6 851.230446 3.544990 720.196650
31 12 7 918.940653 4.180822 42.003149
31 12 8 1090.838741 1.860874 577.433498
31 12 9 1165.778760 7.408215 688.534198
31 12 10 1240.702068 1.043651 446.789328
31 12 11 1461.594875 6.040651 360.178768
32 12 0 -45.909687 15.296822 206.062528
32 12 1 128.770488 4.571676 416.621003
32 12 2 255.290943 2.388309 80.194149
32 12 3 342.946531 3.232155 213.080292
32 12 4 679.633541 11.380067 3427.117909
32 12 5 839.502174 2.351636 198.367846
32 12 6 851.230446 3.544990 720.196650
32 12 7 918.940653 4.180822 42.003149
32 12 8 1090.838741 1.860874 577.433498
32 12 9 1165.778760 7.408215 688.534198
32 12 10 1240.702068 1.043651 446.789328
32 12 11 1461.594875 6.040651 360.178768
33 12 0 -45.909687 15.296822 206.062528
33 12 1 128.770488 4.571676 416.621003
33 12 2 255.290943 2.388309 80.194149
33 12 3 342.946531 3.232155 213.080292
33 12 4 679.633541 11.380067 3427.117909
33 12 5 839.502174 2.351636 198.367846
33 12 6 851.230446 3.544990 720.196650
33 12 7 918.940653 4.180822 42.003149
33 12 8 1090.838741 1.860874 577.433498
33 12 9 1165.778760 7.408215 688.534198
33 12 10 1240.702068 1.043651 446.789328
33 12 11 1461.594875 6.040651 360.178768
34 12 0 -45.909687 15.296822 206.062528
34 12 1 128.770488 4.571676 416.621003
34 12 2 255.290943 2.388309 80.194149
34 12 3 342.946531 3.232155 213.080292
34 12 4 679.633541 11.380067 3427.117909
34 12 5 839.502174 2.351636 198.367846
34 12 6 851.230446 3.544990 720.196650
34 12 7 918.940653 4.180822 42.003149
34 12 8 1090.838741 1.860874 577.433498
34 12 9 1165.778760 7.408215 688.534198
34 12 10 1240.702068 1.043651 446.789328
34 12 11 1461.594875 6.040651 360.178768
35 12 0 -45.909687 15.296822 206.062528
35 12 1 128.770488 4.571676 416.621003
35 12 2 255.290943 2.388309 80.194149
35 12 3 342.946531 3.232155 213.080292
35 12 4 679.633541 11.380067 3427.117909
35 12 5 839.502174 2.351636 198.367846
35 12 6 851.230446 3.544990 720.196650
35 12 7 918.940653 4.180822 42.003149
35 12 8 1090.838741 1.860874 577.433498
35 12 9 1165.778760 7.408215 688.534198
35 12 10 1240.702068 1.043651 446.789328
35 12 11 1461.594875 6.040651 360.178768
36 12 0 -45.909687 15.296822 206.062528
36 12 1 128.770488 4.571676 416.621003
36 12 2 255.290943 2.388309 80.194149
36 12 3 342.946531 3.232155 213.080292
36 12 4 679.633541 11.380067 3427.117909
36 12 5 839.502174 2.351636 198.367846
36 12 6 851.230446 3.544990 720.196650
36 12 7 918.940653 4.180822 42.003149
36 12 8 1090.838741 1.860874 577.433498
36 12 9 1165.778760 7.408215 688.534198
36 12 10 1240.702068 1.043651 446.789328
36 12 11 1459.784036 11.352287 211.547402
37 13 0 -45.909687 15.296822 206.062528
37 13 1 41.722103 1.696842 98.766201
37 13 2 192.280390 3.123716 37.937643
37 13 3 255.290943 2.388309 80.194149
37 13 4 342.946531 3.232155 213.080292
37 13 5 679.633541 11.380067 3427.117909
37 13 6 839.502174 2.351636 198.367846
37 13 7 851.230446 3.544990 720.196650
37 13 8 918.940653 4.180822 42.003149
37 13 9 1090.838741 1.860874 577.433498
37 13 10 1165.778760 7.408215 688.534198
37 13 11 1240.702068 1.043651 446.789328
37 13 12 1459.784036 11.352287 211.547402
38 14 0 -45.909687 15.296822 206.062528
38 14 1 41.722103 1.696842 98.766201
38 14 2 147.961705 1.040536 27.223287
38 14 3 192.280390 3.123716 37.937643
38 14 4 255.290943 2.388309 80.194149
38 14 5 342.946531 3.232155 213.080292
38 14 6 679.633541 11.380067 3427.117909
38 14 7 839.502174 2.351636 198.367846
38 14 8 851.230446 3.544990 720.196650
38 14 9 918.940653 4.180822 42.003149
38 14 10 1090.838741 1.860874 577.433498
38 14 11 1165.778760 7.408215 688.534198
38 14 12 1240.702068 1.043651 446.789328
38 14 13 1459.784036 11.352287 211.547402
39 14 0 -45.909687 15.296822 206.062528
39 14 1 41.722103 1.696842 98.766201
39 14 2 147.961705 1.040536 27.223287
39 14 3 192.280390 3.123716 37.937643
39 14 4 255.290943 2.388309 80.194149
39 14 5 342.946531 3.232155 213.080292
39 14 6 679.633541 11.380067 3427.117909
39 14 7 839.502174 2.351636 198.367846
39 14 8 851.230446 3.544990 720.196650
39 14 9 918.940653 4.180822 42.003149
39 14 10 1090.838741 1.860874 577.433498
39 14 11 1165.778760 7.408215 688.534198
39 14 12 1240.702068 1.043651 446.789328
39 14 13 1459.784036 11.352287 211.547402
40 14 0 -45.909687 15.296822 206.062528
40 14 1 41.722103 1.696842 98.766201
40 14 2 147.961705 1.040536 27.223287
40 14 3 192.280390 3.123716 37.937643
40 14 4 255.290943 2.388309 80.194149
40 14 5 342.946531 3.232155 213.080292
40 14 6 679.633541 11.380067 3427.117909
40 14 7 814.398188 0.706242 183.349026
40 14 8 839.502174 2.351636 198.367846
40 14 9 918.940653 4.180822 42.003149
40 14 10 1090.838741 1.860874 577.433498
40 14 11 1165.778760 7.408215 688.534198
40 14 12 1240.702068 1.043651 446.789328
40 14 13 1459.784036 11.352287 211.547402
41 14 0 19.649830 6.123814 108.198005
41 14 1 41.722103 1.696842 98.766201
41 14 2 147.961705 1.040536 27.223287
41 14 3 192.280390 3.123716 37.937643
41 14 4 255.290943 2.388309 80.194149
41 14 5 337.448425 0.366545 519.625284
41 14 6 679.633541 11.380067 3427.117909
41 14 7 814.398188 0.706242 183.349026
41 14 8 839.502174 2.351636 198.367846
41 14 9 918.940653 4.180822 42.003149
41 14 10 1090.838741 1.860874 577.433498
41 14 11 1165.778760 7.408215 688.534198
41 14 12 1240.702068 1.043651 446.789328
41 14 13 1459.784036 11.352287 211.547402
42 14 0 19.649830 6.123814 108.198005
42 14 1 41.722103 1.696842 98.766201
42 14 2 147.961705 1.040536 27.223287
42 14 3 192.280390 3.123716 37.937643
42 14 4 255.290943 2.388309 80.194149
42 14 5 337.448425 0.366545 519.625284
42 14 6 679.633541 11.380067 3427.117909
42 14 7 814.398188 0.706242 183.349026
42 14 8 839.502174 2.351636 198.367846
42 14 9 918.940653 4.180822 42.003149
42 14 10 1090.838741 1.860874 577.433498
42 14 11 1165.778760 7.408215 688.534198
42 14 12 1240.702068 1.043651 446.789328
42 14 13 1459.784036 11.352287 211.547402
43 15 0 19.649830 6.123814 108.198005
43 15 1 41.722103 1.696842 98.766201
43 15 2 147.961705 1.040536 27.223287
43 15 3 192.280390 3.123716 37.937643
43 15 4 255.290943 2.388309 80.194149
43 15 5 337.448425 0.366545 519.625284
43 15 6 543.517925 0.099142 47.214925
43 15 7 679.633541 11.380067 3427.117909
43 15 8 814.398188 0.706242 183.349026
43 15 9 839.502174 2.351636 198.367846
43 15 10 918.940653 4.180822 42.003149
43 15 11 1090.838741 1.860874 577.433498
43 15 12 1165.778760 7.408215 688.534198
43 15 13 1240.702068 1.043651 446.789328
43 15 14 1459.784036 11.352287 211.547402
44 14 0 19.649830 6.123814 108.198005
44 14 1 41.722103 1.696842 98.766201
44 14 2 192.280390 3.123716 37.937643
44 14 3 255.290943 2.388309 80.194149
44 14 4 308.070458 2.390051 31.934075
44 14 5 543.517925 0.099142 47.214925
44 14 6 679.633541 11.380067 3427.117909
44 14 7 814.398188 0.706242 183.349026
44 14 8 839.502174 2.351636 198.367846
44 14 9 918.940653 4.180822 42.003149
44 14 10 1090.838741 1.860874 577.433498
44 14 11 1165.778760 7.408215 688.534198
44 14 12 1240.702068 1.043651 446.789328
44 14 13 1459.784036 11.352287 211.547402
45 14 0 19.649830 6.123814 108.198005
45 14 1 41.722103 1.696842 98.766201
45 14 2 192.280390 3.123716 37.937643
45 14 3 255.290943 2.388309 80.194149
45 14 4 308.070458 2.390051 31.934075
45 14 5 543.517925 0.099142 47.214925
45 14 6 679.633541 11.380067 3427.117909
45 14 7 814.398188 0.706242 183.349026
45 14 8 839.502174 2.351636 198.367846
45 14 9 918.940653 4.180822 42.003149
45 14 10 1090.838741 1.860874 577.433498
45 14 11 1165.778760 7.408215 688.534198
45 14 12 1240.702068 1.043651 446.789328
45 14 13 1459.784036 11.352287 211.547402
46 14 0 19.649830 6.123814 108.198005
46 14 1 41.722103 1.696842 98.766201
46 14 2 192.280390 3.123716 37.937643
46 14 3 255.290943 2.388309 80.194149
46 14 4 308.070458 2.390051 31.934075
46 14 5 543.517925 0.099142 47.214925
46 14 6 679.633541 11.380067 3427.117909
46 14 7 814.398188 0.706242 183.349026
46 14 8 839.502174 2.351636 198.367846
46 14 9 918.940653 4.180822 42.003149
46 14 10 1090.838741 1.860874 577.433498
46 14 11 1165.778760 7.408215 688.534198
46 14 12 1240.702068 1.043651 446.789328
46 14 13 1459.784036 11.352287 211.547402
47 14 0 19.649830 6.123814 108.198005
47 14 1 41.722103 1.696842 98.766201
47 14 2 192.280390 3.123716 37.937643
47 14 3 255.290943 2.388309 80.194149
47 14 4 308.070458 2.390051 31.934075
47 14 5 543.517925 0.099142 47.214925
47 14 6 679.633541 11.380067 3427.117909
47 14 7 814.398188 0.706242 183.349026
47 14 8 839.502174 2.351636 198.367846
47 14 9 918.940653 4.180822 42.003149
47 14 10 1090.838741 1.860874 577.433498
47 14 11 1165.778760 7.408215 688.534198
47 14 12 1240.702068 1.043651 446.789328
47 14 13 1459.784036 11.352287 211.547402
48 14 0 19.649830 6.123814 108.198005
48 14 1 41.722103 1.696842 98.766201
48 14 2 192.280390 3.123716 37.937643
48 14 3 255.290943 2.388309 80.194149
48 14 4 308.070458 2.390051 31.934075
48 14 5 543.517925 0.099142 47.214925
48 14 6 679.633541 11.380067 3427.117909
48 14 7 814.398188 0.706242 183.349026
48 14 8 839.502174 2.351636 198.367846
48 14 9 918.940653 4.180822 42.003149
48 14 10 1090.838741 1.860874 577.433498
48 14 11 1165.778760 7.408215 688.534198
48 14 12 1240.702068 1.043651 446.789328
48 14 13 1459.784036 11.352287 211.547402
49 14 0 19.649830 6.123814 108.198005
49 14 1 41.722103 1.696842 98.766201
49 14 2 192.280390 3.123716 37.937643
49 14 3 255.290943 2.388309 80.194149
49 14 4 308.070458 2.390051 31.934075
49 14 5 543.517925 0.099142 47.214925
49 14 6 679.633541 11.380067 3427.117909
49 14 7 814.398188 0.706242 183.349026
49 14 8 839.502174 2.351636 198.367846
49 14 9 918.940653 4.180822 42.003149
49 14 10 1090.838741 1.860874 577.433498
49 14 11 1165.778760 7.408215 688.534198
49 14 12 1240.702068 1.043651 446.789328
49 14 13 1459.784036 11.352287 211.547402
50 14 0 19.649830 6.123814 108.198005
50 14 1 41.722103 1.696842 98.766201
50 14 2 192.280390 3.123716 37.937643
50 14 3 255.290943 2.388309 80.194149
50 14 4 308.070458 2.390051 31.934075
50 14 5 543.517925 0.099142 47.214925
50 14 6 679.633541 11.380067 3427.117909
50 14 7 814.398188 0.706242 183.349026
50 14 8 839.502174 2.351636 198.367846
50 14 9 918.940653 4.180822 42.003149
50 14 10 1090.838741 1.860874 577.433498
50 14 11 1165.778760 7.408215 688.534198
50 14 12 1240.702068 1.043651 446.789328
50 14 13 1459.784036 11.352287 211.547402
51 14 0 19.649830 6.123814 108.198005
51 14 1 41.722103 1.696842 98.766201
51 14 2 192.280390 3.123716 37.937643
51 14 3 255.290943 2.388309 80.194149
51 14 4 308.070458 2.390051 31.934075
51 14 5 543.517925 0.099142 47.214925
51 14 6 679.633541 11.380067 3427.117909
51 14 7 814.398188 0.706242 183.349026
51 14 8 839.502174 2.351636 198.367846
51 14 9 918.940653 4.180822 42.003149
51 14 10 1090.838741 1.860874 577.433498
51 14 11 1165.778760 7.408215 688.534198
51 14 12 1240.702068 1.043651 446.789328
51 14 13 1459.784036 11.352287 211.547402
52 14 0 19.649830 6.123814 108.198005
52 14 1 41.722103 1.696842 98.766201
52 14 2 192.280390 3.123716 37.937643
52 14 3 255.290943 2.388309 80.194149
52 14 4 308.070458 2.390051 31.934075
52 14 5 543.517925 0.099142 47.214925
52 14 6 679.633541 11.380067 3427.117909
52 14 7 814.398188 0.706242 183.349026
52 14 8 839.502174 2.351636 198.367846
52 14 9 918.940653 4.180822 42.003149
52 14 10 1090.838741 1.860874 577.433498
52 14 11 1165.778760 7.408215 688.534198
52 14 12 1240.702068 1.043651 446.789328
52 14 13 1459.784036 11.352287 211.547402
53 14 0 19.649830 6.123814 108.198005
53 14 1 41.722103 1.696842 98.766201
53 14 2 192.280390 3.123716 37.937643
53 14 3 255.290943 2.388309 80.194149
53 14 4 308.070458 2.390051 31.934075
53 14 5 543.517925 0.099142 47.214925
53 14 6 679.633541 11.380067 3427.117909
53 14 7 814.398188 0.706242 183.349026
53 14 8 839.502174 2.351636 198.367846
53 14 9 918.940653 4.180822 42.003149
53 14 10 1090.838741 1.860874 577.433498
53 14 11 1165.778760 7.408215 688.534198
53 14 12 1240.702068 1.043651 446.789328
53 14 13 1459.784036 11.352287 211.547402
54 14 0 19.649830 6.123814 108.198005
54 14 1 41.722103 1.696842 98.766201
54 14 2 192.280390 3.123716 37.937643
54 14 3 255.290943 2.388309 80.194149
54 14 4 308.070458 2.390051 31.934075
54 14 5 543.517925 0.099142 47.214925
54 14 6 679.633541 11.380067 3427.117909
54 14 7 814.398188 0.706242 183.349026
54 14 8 839.502174 2.351636 198.367846
54 14 9 918.940653 4.180822 42.003149
54 14 10 1090.838741 1.860874 577.433498
54 14 11 1165.778760 7.408215 688.534198
54 14 12 1240.702068 1.043651 446.789328
54 14 13 1459.784036 11.352287 211.547402
55 14 0 19.649830 6.123814 108.198005
55 14 1 41.722103 1.696842 98.766201
55 14 2 192.280390 3.123716 37.937643
55 14 3 255.290943 2.388309 80.194149
55 14 4 308.070458 2.390051 31.934075
55 14 5 543.517925 0.099142 47.214925
55 14 6 679.633541 11.380067 3427.117909
55 14 7 814.398188 0.706242 183.349026
55 14 8 839.502174 2.351636 198.367846
55 14 9 918.940653 4.180822 42.003149
55 14 10 1090.838741 1.860874 577.433498
55 14 11 1165.778760 7.408215 688.534198
55 14 12 1240.702068 1.043651 446.789328
55 14 13 1459.784036 11.352287 211.547402
56 14 0 19.649830 6.123814 108.198005
56 14 1 41.722103 1.696842 98.766201
56 14 2 192.280390 3.123716 37.937643
56 14 3 255.290943 2.388309 80.194149
56 14 4 308.070458 2.390051 31.934075
56 14 5 543.517925 0.099142 47.214925
56 14 6 679.633541 11.380067 3427.117909
56 14 7 814.398188 0.706242 183.349026
56 14 8 839.502174 2.351636 198.367846
56 14 9 918.940653 4.180822 42.003149
56 14 10 1090.838741 1.860874 577.433498
56 14 11 1165.778760 7.408215 688.534198
56 14 12 1207.477641 2.435781 5.697762
56 14 13 1459.784036 11.352287 211.547402
57 15 0 19.649830 6.123814 108.198005
57 15 1 41.722103 1.696842 98.766201
57 15 2 131.239843 1.682743 175.324610
57 15 3 192.280390 3.123716 37.937643
57 15 4 255.290943 2.388309 80.194149
57 15 5 308.070458 2.390051 31.934075
57 15 6 543.517925 0.099142 47.214925
57 15 7 679.633541 11.380067 3427.117909
57 15 8 814.398188 0.706242 183.349026
57 15 9 839.502174 2.351636 198.367846
57 15 10 918.940653 4.180822 42.003149
57 15 11 1090.838741 1.860874 577.433498
57 15 12 1165.778760 7.408215 688.534198
57 15 13 1207.477641 2.435781 5.697762
57 15 14 1459.784036 11.352287 211.547402
58 15 0 19.649830 6.123814 108.198005
58 15 1 41.722103 1.696842 98.766201
58 15 2 131.239843 1.682743 175.324610
58 15 3 192.280390 3.123716 37.937643
